,prod_id,manf_product_description,probability,retailer_product_description,ret_prod_id
1076,1966,Cbv Inco Leave on Collag Fullness 125ml,0.622008547008547,Cbvery Cleanse & Replenish Shampoo 500ml,100
1077,1966,Cbv Inco Leave on Collag Fullness 125ml,0.619010619010619,Fiur Illuminate Blonde Shampoo 250ml,47
1078,1966,Cbv Inco Leave on Collag Fullness 125ml,0.6177129384025936,Cbvery Pro Collection Beauty-Full Volume Conditioner 290ml,891
1079,1966,Cbv Inco Leave on Collag Fullness 125ml,0.6177129384025936,Cbvery Pro Collection Beauty-Full Volume Conditioner 500ml,878
1080,1969,Oddaced Gel Firm Hold Tube 200ml,0.9018398268398268,Oddaced Firm Hold Gel Spray 200ml,110
1081,1969,Oddaced Gel Firm Hold Tube 200ml,0.8816142191142191,Oddaced Mega Hold Gel Spray 200ml,121
1082,1969,Oddaced Gel Firm Hold Tube 200ml,0.8637764550264551,Oddaced Firm Hold Styling Gel 200ml,196
1083,1969,Oddaced Gel Firm Hold Tube 200ml,0.8480292792792793,Oddaced Freeze Hold Styling Gel 200ml,122
1084,1972,Cbv Co Blonde Bot 250ml,0.7923580101840972,Cbvery Silky Smooth Conditioner 500ml,169
1085,1972,Cbv Co Blonde Bot 250ml,0.6915573959052219,Mexifiz Intensive Body Lotion 250ml,1202
1086,1972,Cbv Co Blonde Bot 250ml,0.6822909866388128,Mexifiz Colour Care Conditioner 200ml,221
1087,1972,Cbv Co Blonde Bot 250ml,0.6804134697357204,Cbvery Freeze Hold Hairspray 250ml,136
1088,1973,Cbv Co Blonde Bot 250ml,0.7923580101840972,Cbvery Silky Smooth Conditioner 500ml,169
1089,1973,Cbv Co Blonde Bot 250ml,0.6915573959052219,Mexifiz Intensive Body Lotion 250ml,1202
1090,1973,Cbv Co Blonde Bot 250ml,0.6822909866388128,Mexifiz Colour Care Conditioner 200ml,221
1091,1973,Cbv Co Blonde Bot 250ml,0.6804134697357204,Cbvery Freeze Hold Hairspray 250ml,136
1092,1979,Mexifiz Shamp Nourish Secret Damaged 250ml,0.8407740436851374,Mexifiz Supreme Fine Silk Bath Soak 500ml,79
1093,1979,Mexifiz Shamp Nourish Secret Damaged 250ml,0.8407518796992481,Mexifiz Intensive Repair Shampoo 250ml,599
1094,1979,Mexifiz Shamp Nourish Secret Damaged 250ml,0.836915235302332,Mexifiz Men+Care Anti Dandruff Shampoo 400ml,722
1095,1979,Mexifiz Shamp Nourish Secret Damaged 250ml,0.836915235302332,Mexifiz DermaSpa Goodness 3 Body Cream 300ml,254
1096,1980,Mexifiz Shamp Nourish Secret Damaged 250ml,0.8407740436851374,Mexifiz Supreme Fine Silk Bath Soak 500ml,79
1097,1980,Mexifiz Shamp Nourish Secret Damaged 250ml,0.8407518796992481,Mexifiz Intensive Repair Shampoo 250ml,599
1098,1980,Mexifiz Shamp Nourish Secret Damaged 250ml,0.836915235302332,Mexifiz Men+Care Anti Dandruff Shampoo 400ml,722
1099,1980,Mexifiz Shamp Nourish Secret Damaged 250ml,0.836915235302332,Mexifiz DermaSpa Goodness 3 Body Cream 300ml,254
1100,1982,Mexifiz Shampoo Pro Age 250ml,0.9517241379310345,Mexifiz Pro Age Shampoo 250ml,95
1101,1982,Mexifiz Shampoo Pro Age 250ml,0.9205619412515964,Mexifiz Pro Age Shampoo 400ml,351
1102,1982,Mexifiz Shampoo Pro Age 250ml,0.8639927404718694,Mexifiz Intensive Repair Shampoo 250ml,599
1103,1982,Mexifiz Shampoo Pro Age 250ml,0.8545363681795467,Mexifiz Pro Age Conditioner 350ml,350
1104,1983,Oddaced Co Nourish Me Truly Bot 250ml,0.8542159219110217,Oddaced Nourish My Shine Shampoo 250ml,220
1105,1983,Oddaced Co Nourish Me Truly Bot 250ml,0.8487197724039829,Oddaced Give Me Moisture Shampoo 250ml,188
1106,1983,Oddaced Co Nourish Me Truly Bot 250ml,0.8421939586645469,Oddaced Curl Defining Mousse 200ml,688
1107,1983,Oddaced Co Nourish Me Truly Bot 250ml,0.8262351060738158,Oddaced Extra Body Mousse 200ml,137
1108,1984,Cbv Co Botanique Nourish Bot 700ml,0.821882516000163,Cbvery Botanique Nourish Hair Shampoo,1494
1109,1984,Cbv Co Botanique Nourish Bot 700ml,0.6969899311075781,Cbvery Biotin+ Repair 7 Shampoo 700ml,887
1110,1984,Cbv Co Botanique Nourish Bot 700ml,0.6969899311075781,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
1111,1984,Cbv Co Botanique Nourish Bot 700ml,0.6950729009552538,Cbvery Colour Revitalise Shampoo 900 ml,84
1112,2003,Cbv Shampoo Botanique Damage 400ml,0.6954842543077837,Cbvery Silky Smooth Shampoo 500ml,74
1113,2003,Cbv Shampoo Botanique Damage 400ml,0.6876214449743863,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
1114,2003,Cbv Shampoo Botanique Damage 400ml,0.6664564461262087,Parrot You Shower Gel 400ml,262
1115,2003,Cbv Shampoo Botanique Damage 400ml,0.6645814612566531,Cbvery Biotin+ Repair 7 Shampoo 700ml,887
1116,2015,Mexifiz Co Nourish Secret Damaged Bot 200ml,0.8530244453696544,Mexifiz Men+Care Clean Comfort Body wash 400ml,86
1117,2015,Mexifiz Co Nourish Secret Damaged Bot 200ml,0.8499295278365046,Mexifiz Pro Age Conditioner 200ml,85
1118,2015,Mexifiz Co Nourish Secret Damaged Bot 200ml,0.8489429175475687,Mexifiz DermaSpa Uplifted+ Body Lotion 200ml,225
1119,2015,Mexifiz Co Nourish Secret Damaged Bot 200ml,0.8486928628708901,Mexifiz Pro Age Shampoo 400ml,351
1120,2016,Mexifiz Co Nourish Secret Damaged Bot 200ml,0.8530244453696544,Mexifiz Men+Care Clean Comfort Body wash 400ml,86
1121,2016,Mexifiz Co Nourish Secret Damaged Bot 200ml,0.8499295278365046,Mexifiz Pro Age Conditioner 200ml,85
1122,2016,Mexifiz Co Nourish Secret Damaged Bot 200ml,0.8489429175475687,Mexifiz DermaSpa Uplifted+ Body Lotion 200ml,225
1123,2016,Mexifiz Co Nourish Secret Damaged Bot 200ml,0.8486928628708901,Mexifiz Pro Age Shampoo 400ml,351
1124,2022,Cbv Inco Leave on Botanique Nour 200ml,0.6769241652518393,Fiur Leave In Conditioner 100ml,50
1125,2022,Cbv Inco Leave on Botanique Nour 200ml,0.6708256655625077,Cbvery Pro Collection Botanique Nourish & Replenish Shampoo 700ml,332
1126,2022,Cbv Inco Leave on Botanique Nour 200ml,0.6708256655625077,Cbvery Pro Collection Botanique Nourish & Replenish Shampoo 400ml,335
1127,2022,Cbv Inco Leave on Botanique Nour 200ml,0.6702215200289654,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1128,2030,Oddaced Paste Jar Lifting Clay 75ml,0.8481987577639751,Oddaced Matt Fibre 75ml,199
1129,2030,Oddaced Paste Jar Lifting Clay 75ml,0.8378753480402656,Oddaced SurfStyle Paste 150ml,162
1130,2030,Oddaced Paste Jar Lifting Clay 75ml,0.8371428571428572,Oddaced Shine & Hold Hairspray 400ml,130
1131,2030,Oddaced Paste Jar Lifting Clay 75ml,0.8219922779922779,Oddaced Ultimate Hold Hairspray 400ml,203
1132,2033,Cbv Co Hydrating Bot 400ml,0.8097683334692879,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1133,2033,Cbv Co Hydrating Bot 400ml,0.6858974358974358,Cbvery Ultimate Hold Hairspray 400ml,325
1134,2033,Cbv Co Hydrating Bot 400ml,0.6806421806421806,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
1135,2033,Cbv Co Hydrating Bot 400ml,0.6750971250971252,Cbvery Extra Hold Hairspray 400ml,324
1136,2038,Mexifiz Co Silver Bot 200ml,0.8836773532425706,Mexifiz Pro Age Conditioner 200ml,85
1137,2038,Mexifiz Co Silver Bot 200ml,0.8825075075075075,Mexifiz Colour Care Conditioner 200ml,221
1138,2038,Mexifiz Co Silver Bot 200ml,0.8614045214045215,Mexifiz Intensive Body Lotion 250ml,1202
1139,2038,Mexifiz Co Silver Bot 200ml,0.8614045214045215,Mexifiz Intensive Body Lotion 400ml,1379
1140,2039,Mexifiz Co Silver Bot 200ml,0.8836773532425706,Mexifiz Pro Age Conditioner 200ml,85
1141,2039,Mexifiz Co Silver Bot 200ml,0.8825075075075075,Mexifiz Colour Care Conditioner 200ml,221
1142,2039,Mexifiz Co Silver Bot 200ml,0.8614045214045215,Mexifiz Intensive Body Lotion 250ml,1202
1143,2039,Mexifiz Co Silver Bot 200ml,0.8614045214045215,Mexifiz Intensive Body Lotion 400ml,1379
1144,2045,Oddaced Co Colour Bot 400ml,0.8624679979518689,Oddaced Extra Body Mousse 200ml,137
1145,2045,Oddaced Co Colour Bot 400ml,0.8457952069716775,Oddaced Curl Defining Mousse 200ml,688
1146,2045,Oddaced Co Colour Bot 400ml,0.8324338624338624,Oddaced High Volume Hairspray 400ml,195
1147,2045,Oddaced Co Colour Bot 400ml,0.8293602693602694,Oddaced Smooth Hair Shampoo 250ml,187
1148,2047,Fiur Inco Shine Bot 30ml,0.8392307692307692,Fiur Intense Softness Conditioner 250ml,72
1149,2047,Fiur Inco Shine Bot 30ml,0.8328282828282828,Fiur Illuminate Blonde Shampoo 250ml,47
1150,2047,Fiur Inco Shine Bot 30ml,0.830952380952381,Fiur Radiant Brunette Shampoo 250ml,292
1151,2047,Fiur Inco Shine Bot 30ml,0.830952380952381,Fiur Intense Softness Shampoo 250ml,71
1152,2049,Parrot Wax Casual Clay Jar 75ml,0.867092047737209,Parrot Natural Casual Styling Clay 75ml,1219
1153,2049,Parrot Wax Casual Clay Jar 75ml,0.8492165898617511,Parrot  Natural Casual Styling Clay 75ml,145
1154,2049,Parrot Wax Casual Clay Jar 75ml,0.6639016897081413,Parrot Definition Wax Hair Wax 75ml,126
1155,2049,Parrot Wax Casual Clay Jar 75ml,0.6538264602780732,Parrot Men  Manwasher,569
1156,2051,Cbv Mousse Perfectly Undone 150ml,0.7982764486975014,Cbvery Moisture Rich Conditioner 1.3ml,295
1157,2051,Cbv Mousse Perfectly Undone 150ml,0.6836635586635587,Cbvery Remoisturising Conditioner 500ml,134
1158,2051,Cbv Mousse Perfectly Undone 150ml,0.6652385928247997,Oddaced SurfStyle Paste 150ml,162
1159,2051,Cbv Mousse Perfectly Undone 150ml,0.6607884868754433,Cbvery Remoisturising Conditioner 900ml,94
1160,2066,Cbv Hs Finishing Spr Botaniq Nour 200ml,0.6851566951566953,Cbvery Volumising Dry Shampoo 250 ml,700
1161,2066,Cbv Hs Finishing Spr Botaniq Nour 200ml,0.6744051744051744,Cbvery Biotin+ Repair 7 Shampoo 700ml,887
1162,2066,Cbv Hs Finishing Spr Botaniq Nour 200ml,0.6744051744051744,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
1163,2066,Cbv Hs Finishing Spr Botaniq Nour 200ml,0.6725036481134041,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1164,2069,Oddaced Wax Rework Putty Jar 30ml,0.8800699300699301,Oddaced Rework Putty 150ml,9
1165,2069,Oddaced Wax Rework Putty Jar 30ml,0.8340050753843857,Oddaced SurfStyle Paste 150ml,162
1166,2069,Oddaced Wax Rework Putty Jar 30ml,0.831969696969697,Oddaced Gel Wax 75ml,202
1167,2069,Oddaced Wax Rework Putty Jar 30ml,0.8298142717497556,Oddaced Extra Body Mousse 200ml,137
1168,2072,Cbv Shampoo Healthy Volume 235ml,0.6680485878855444,Cbvery Colour Revitalise Shampoo 900 ml,84
1169,2072,Cbv Shampoo Healthy Volume 235ml,0.660312362758015,Cbvery Silky Smooth Shampoo 500ml,74
1170,2072,Cbv Shampoo Healthy Volume 235ml,0.6569741532976826,Cbvery Moisture Rich Shampoo 1.3ml,252
1171,2072,Cbv Shampoo Healthy Volume 235ml,0.6495726495726496,Cbvery Beauty-Full Volume Shampoo 400ml,895
1172,2073,Cbv Shampoo Healthy Volume 235ml,0.6680485878855444,Cbvery Colour Revitalise Shampoo 900 ml,84
1173,2073,Cbv Shampoo Healthy Volume 235ml,0.660312362758015,Cbvery Silky Smooth Shampoo 500ml,74
1174,2073,Cbv Shampoo Healthy Volume 235ml,0.6569741532976826,Cbvery Moisture Rich Shampoo 1.3ml,252
1175,2073,Cbv Shampoo Healthy Volume 235ml,0.6495726495726496,Cbvery Beauty-Full Volume Shampoo 400ml,895
1176,2077,Fiur Serum Oil Bot 50ml,0.8818440779610195,Fiur 3D Volumiser Spray 150ml,97
1177,2077,Fiur Serum Oil Bot 50ml,0.8638528688871938,Fiur Shine Gloss Serum 30ml,39
1178,2077,Fiur Serum Oil Bot 50ml,0.8415380545021607,Fiur Deep Clean Shampoo 250ml,49
1179,2077,Fiur Serum Oil Bot 50ml,0.8398550724637681,Fiur Curl Lock Oil 150ml,293
1180,2089,Mexifiz Co Strengthening Bot 200ml,0.8854228560110913,Mexifiz Pro Age Conditioner 200ml,85
1181,2089,Mexifiz Co Strengthening Bot 200ml,0.8666163901458019,Mexifiz  Intensive Body Lotion 400ml,780
1182,2089,Mexifiz Co Strengthening Bot 200ml,0.8666163901458019,Mexifiz  Intensive Body Lotion 250ml,607
1183,2089,Mexifiz Co Strengthening Bot 200ml,0.862712486241898,Mexifiz Colour Care Conditioner 200ml,221
1184,2095,Twicebeaut Shampoo Bar 90g Volume Boost,0.6827082536037761,Twicebeaut Muru Muru Butter & Rose Blooming Colour Hair mask 300 ML,991
1185,2095,Twicebeaut Shampoo Bar 90g Volume Boost,0.6800396616321273,Twicebeaut Coconut Water & Mimosa Flower Volume And Bounty Shampoo 400 ML,410
1186,2095,Twicebeaut Shampoo Bar 90g Volume Boost,0.6724490786990787,Twicebeaut Coconut Water & Mimosa Flower Volume And Bounty Conditioner 400 ML,411
1187,2095,Twicebeaut Shampoo Bar 90g Volume Boost,0.6712891028680502,Twicebeaut Muru Muru Butter & Rose Blooming Colour Vegan Shampoo for colour treated hair 400 ml,398
1188,2097,Fiur Styling Aqspray Sea Salt 75ml,0.836349146110057,Fiur Messy Sea Salt Spray 200ml,148
1189,2097,Fiur Styling Aqspray Sea Salt 75ml,0.6929920116194626,Fiur Men Moulding Clay 75ml,342
1190,2097,Fiur Styling Aqspray Sea Salt 75ml,0.6872771836007129,Fiur Radiating Tropical Oil 50ml,96
1191,2097,Fiur Styling Aqspray Sea Salt 75ml,0.6854399195575667,Oddaced Freeze Hold Styling Spray 150ml,198
1192,2098,Fiur Styling Aqspray Sea Salt 75ml,0.836349146110057,Fiur Messy Sea Salt Spray 200ml,148
1193,2098,Fiur Styling Aqspray Sea Salt 75ml,0.6929920116194626,Fiur Men Moulding Clay 75ml,342
1194,2098,Fiur Styling Aqspray Sea Salt 75ml,0.6872771836007129,Fiur Radiating Tropical Oil 50ml,96
1195,2098,Fiur Styling Aqspray Sea Salt 75ml,0.6854399195575667,Oddaced Freeze Hold Styling Spray 150ml,198
1196,2100,Cbvery Dry Shampoo 250ml Brunette,0.8751515151515152,Cbvery Translucent Dry Shampoo 250ml,211
1197,2100,Cbvery Dry Shampoo 250ml Brunette,0.8584848484848485,Cbvery Instant Refresh Dry Shampoo 250ml,650
1198,2100,Cbvery Dry Shampoo 250ml Brunette,0.8395622895622896,Cbvery Volumising Dry Shampoo 250 ml,700
1199,2100,Cbvery Dry Shampoo 250ml Brunette,0.8369164169164169,Cbvery Volumising Dry Shampoo 250ml,210
1200,2104,Cbv Shampoo Volumising 400ml,0.6928811928811928,Cbvery Volumising Dry Shampoo 250 ml,700
1201,2104,Cbv Shampoo Volumising 400ml,0.6880952380952382,Cbvery Volumising Dry Shampoo 250ml,210
1202,2104,Cbv Shampoo Volumising 400ml,0.6872650375939849,Cbvery Firm Hold Hairspray 400ml,328
1203,2104,Cbv Shampoo Volumising 400ml,0.6849420849420849,Cbvery Silky Smooth Conditioner 900ml,106
1204,2105,Fiur Hairspray Aero Firm 100ml,0.8529362591431557,Fiur 3D Volumiser Spray 150ml,97
1205,2105,Fiur Hairspray Aero Firm 100ml,0.7111111111111111,Cbvery Firm Hold Hairspray 400ml,328
1206,2105,Fiur Hairspray Aero Firm 100ml,0.6976190476190475,Fiur Damage Repair Conditioner 250ml,46
1207,2105,Fiur Hairspray Aero Firm 100ml,0.6972222222222223,Fiur High Shine Serum Drops 30ml,69
1208,2110,Fiur Heat Protection Spray Defence 75ml,0.838025808614044,Fiur Heaven Scent 2 Piece Gift Set,958
1209,2110,Fiur Heat Protection Spray Defence 75ml,0.8334879934879935,Fiur Matt Texture Dry Shampoo 250ml,147
1210,2110,Fiur Heat Protection Spray Defence 75ml,0.8270940170940172,Fiur Workable Matte Matte Paste 75ml,291
1211,2110,Fiur Heat Protection Spray Defence 75ml,0.6985135637309551,Fiur Men Mattifying Putty 75ml,347
1212,2117,Fiur Co Smoothing 250ml,0.8467588932806325,Fiur Smooth Definition Conditioner 250ml,52
1213,2117,Fiur Co Smoothing 250ml,0.8464771460423635,Fiur Intense Softness Conditioner 250ml,72
1214,2117,Fiur Co Smoothing 250ml,0.845024154589372,Fiur Damage Repair Conditioner 250ml,46
1215,2117,Fiur Co Smoothing 250ml,0.8422098725073554,Fiur Intense Softness Shampoo 250ml,71
1216,2118,Fiur Shampoo Smoothing 250ml,0.8694603174603176,Fiur Smooth Definition Shampoo 250ml,44
1217,2118,Fiur Shampoo Smoothing 250ml,0.8491883116883117,Fiur Damage Repair Shampoo 250ml,45
1218,2118,Fiur Shampoo Smoothing 250ml,0.8435403726708074,Fiur Volume Addiction Shampoo 250ml,43
1219,2118,Fiur Shampoo Smoothing 250ml,0.8319047619047619,Fiur Radiant Brunette Shampoo 250ml,292
1220,2128,Cbv Inco Rinse Off D.Conditioning 500ml,0.7933760683760684,Cbvery Remoisturising Conditioner 500ml,134
1221,2128,Cbv Inco Rinse Off D.Conditioning 500ml,0.6971950061380955,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1222,2128,Cbv Inco Rinse Off D.Conditioning 500ml,0.6837606837606837,Cbvery Remoisturising Conditioner 900ml,94
1223,2128,Cbv Inco Rinse Off D.Conditioning 500ml,0.6713444213444214,Cbvery Silky Smooth Conditioner 500ml,169
1224,2129,Cbv Inco Rinse Off D.Conditioning 500ml,0.7933760683760684,Cbvery Remoisturising Conditioner 500ml,134
1225,2129,Cbv Inco Rinse Off D.Conditioning 500ml,0.6971950061380955,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1226,2129,Cbv Inco Rinse Off D.Conditioning 500ml,0.6837606837606837,Cbvery Remoisturising Conditioner 900ml,94
1227,2129,Cbv Inco Rinse Off D.Conditioning 500ml,0.6713444213444214,Cbvery Silky Smooth Conditioner 500ml,169
1228,2134,Fiur Shampoo Blond 250ml,0.872208538587849,Fiur Deep Clean Shampoo 250ml,49
1229,2134,Fiur Shampoo Blond 250ml,0.8428362573099415,Fiur Damage Repair Conditioner 250ml,46
1230,2134,Fiur Shampoo Blond 250ml,0.8366666666666667,Fiur Smooth Definition Conditioner 250ml,52
1231,2134,Fiur Shampoo Blond 250ml,0.8273809523809524,Fiur Body Amplify Creation Hairspray 250ml,36
1232,2136,Fiur Shampoo Anti Dandruff 250ml,0.8530982905982907,Fiur Damage Repair Conditioner 250ml,46
1233,2136,Fiur Shampoo Anti Dandruff 250ml,0.8501967766116941,Fiur Deep Clean Shampoo 250ml,49
1234,2136,Fiur Shampoo Anti Dandruff 250ml,0.8463461538461539,Fiur Smooth Definition Conditioner 250ml,52
1235,2136,Fiur Shampoo Anti Dandruff 250ml,0.8314102564102565,Fiur Volume Addiction Conditioner 250ml,53
1236,2140,Oddaced Leave in Spray Express Primer 200ml,0.8286452565522334,Oddaced Shine & Hold Hairspray 400ml,130
1237,2140,Oddaced Leave in Spray Express Primer 200ml,0.8277942212825934,Oddaced Mega Hold Gel Spray 200ml,121
1238,2140,Oddaced Leave in Spray Express Primer 200ml,0.8277942212825934,Oddaced Refresh Dry Shampoo 250ml,611
1239,2140,Oddaced Leave in Spray Express Primer 200ml,0.8276009791921665,Oddaced Give Me Moisture Shampoo 250ml,188
1240,2159,Cbv Soft Styl Aqspry Blow Dry 125ml,0.6627854415088458,Parrot Black Body Spray Deodorant Aerosol 150ml,143
1241,2159,Cbv Soft Styl Aqspry Blow Dry 125ml,0.6556517556517557,Cbvery Ultimate Hold Hairspray 250ml,103
1242,2159,Cbv Soft Styl Aqspry Blow Dry 125ml,0.6507936507936507,Cbvery Instant Refresh Dry Shampoo 250ml,650
1243,2159,Cbv Soft Styl Aqspry Blow Dry 125ml,0.6463203463203463,Cbvery Volumising Dry Shampoo 250ml,210
1244,2161,Cbv Hs Finishing Spr Sea Salt 200ml,0.708858166922683,Fiur Messy Sea Salt Spray 200ml,148
1245,2161,Cbv Hs Finishing Spr Sea Salt 200ml,0.6659632034632034,Fiur Finishing Shine Spray 150ml,54
1246,2161,Cbv Hs Finishing Spr Sea Salt 200ml,0.6646825396825397,Cbvery Instant Refresh Dry Shampoo 250ml,650
1247,2161,Cbv Hs Finishing Spr Sea Salt 200ml,0.664129366568391,Mexifiz Supreme Fine Silk Bath Soak 500ml,79
1248,2164,Twicebeaut Shampoo Bar 90g Colour,0.8257269046742731,Twicebeaut Coconut Water & Mimosa Flower Hydro Gel 250 ML,1592
1249,2164,Twicebeaut Shampoo Bar 90g Colour,0.6866189366189367,Twicebeaut Sugar & Rose Peace And Glow Body Scrub 250 ML,418
1250,2164,Twicebeaut Shampoo Bar 90g Colour,0.6812823192133536,Twicebeaut  Coconut Water & Mimosa Flower Hydro Gel 250 ML,417
1251,2164,Twicebeaut Shampoo Bar 90g Colour,0.6800621154069431,Twicebeaut Shea Butter & Sandalwood Happy And Hydrate Conditioner 400 ML,401
1252,2165,Fiur Shampoo Deep Clean 250ml,0.9379310344827586,Fiur Deep Clean Shampoo 250ml,49
1253,2165,Fiur Shampoo Deep Clean 250ml,0.8646637931034482,Fiur Damage Repair Shampoo 250ml,45
1254,2165,Fiur Shampoo Deep Clean 250ml,0.8562293853073463,Fiur Smooth Definition Conditioner 250ml,52
1255,2165,Fiur Shampoo Deep Clean 250ml,0.8516158587372981,Fiur Smooth Definition Shampoo 250ml,44
1256,2166,Fiur Co Normal 250ml,0.851947261663286,Fiur Deep Clean Shampoo 250ml,49
1257,2166,Fiur Co Normal 250ml,0.8466666666666667,Fiur Damage Repair Conditioner 250ml,46
1258,2166,Fiur Co Normal 250ml,0.835,Fiur Curl Lock Oil 150ml,293
1259,2166,Fiur Co Normal 250ml,0.8328448275862069,Fiur 3D Volumiser Spray 150ml,97
1260,2167,Mexifiz Shampoo Strengthening 250ml,0.8700700025926886,Mexifiz Intensive Repair Shampoo 250ml,599
1261,2167,Mexifiz Shampoo Strengthening 250ml,0.867270935960591,Mexifiz Pro Age Shampoo 250ml,95
1262,2167,Mexifiz Shampoo Strengthening 250ml,0.8468620268620269,Mexifiz Daily Moisture Shampoo 250ml,223
1263,2167,Mexifiz Shampoo Strengthening 250ml,0.8409307359307359,Mexifiz Pro Age Conditioner 350ml,350
1264,2169,Mexifiz Co Pro Age Bot 200ml,0.8971361971361972,Mexifiz Pro Age Conditioner 200ml,85
1265,2169,Mexifiz Co Pro Age Bot 200ml,0.8707324908974085,Mexifiz Pro Age Shampoo 400ml,351
1266,2169,Mexifiz Co Pro Age Bot 200ml,0.8707324908974085,Mexifiz Pro Age Shampoo 250ml,95
1267,2169,Mexifiz Co Pro Age Bot 200ml,0.8668831168831169,Mexifiz Pro Age Conditioner 350ml,350
1268,2171,Cbvery Shampoo Foam 200ml Instant,0.8327894327894327,Cbvery Translucent Dry Shampoo 250ml,211
1269,2171,Cbvery Shampoo Foam 200ml Instant,0.8325757575757576,Cbvery Silky Smooth Shampoo 500ml,74
1270,2171,Cbvery Shampoo Foam 200ml Instant,0.8223722943722944,Cbvery Volumising Dry Shampoo 250ml,210
1271,2171,Cbvery Shampoo Foam 200ml Instant,0.6973400673400674,Cbvery Volumising Dry Shampoo 250 ml,700
1272,2179,Fiur Styling Aqspray Spritz 150ml,0.8454545454545456,Fiur Finishing Shine Spray 150ml,54
1273,2179,Fiur Styling Aqspray Spritz 150ml,0.8396029258098224,Fiur 3D Volumiser Spray 150ml,97
1274,2179,Fiur Styling Aqspray Spritz 150ml,0.686924186924187,Fiur Body Amplify Creation Hairspray 250ml,36
1275,2179,Fiur Styling Aqspray Spritz 150ml,0.6818181818181818,Fiur Texturising Fibre 75ml,341
1276,2180,Fiur Styling Aqspray Spritz 150ml,0.8454545454545456,Fiur Finishing Shine Spray 150ml,54
1277,2180,Fiur Styling Aqspray Spritz 150ml,0.8396029258098224,Fiur 3D Volumiser Spray 150ml,97
1278,2180,Fiur Styling Aqspray Spritz 150ml,0.686924186924187,Fiur Body Amplify Creation Hairspray 250ml,36
1279,2180,Fiur Styling Aqspray Spritz 150ml,0.6818181818181818,Fiur Texturising Fibre 75ml,341
1280,2183,Baby Mexifiz Shampoo Bot Sens Moistur 200ml,0.8324031007751939,Baby Mexifiz Sensitive Moisture Wipes 50pcs,768
1281,2183,Baby Mexifiz Shampoo Bot Sens Moistur 200ml,0.8315839094908862,Baby Mexifiz Rich Moisture Wipes 50pc,747
1282,2183,Baby Mexifiz Shampoo Bot Sens Moistur 200ml,0.7422749784668389,Mexifiz Daily Moisture Shampoo 250ml,223
1283,2183,Baby Mexifiz Shampoo Bot Sens Moistur 200ml,0.6871134700592064,Cbvery Silky Smooth Conditioner 500ml,169
1284,2187,Cbv Co Volume Bot 235ml,0.6979018660604338,Cbvery Translucent Dry Shampoo 250ml,211
1285,2187,Cbv Co Volume Bot 235ml,0.6822909866388128,Cbvery Silky Smooth Conditioner 500ml,169
1286,2187,Cbv Co Volume Bot 235ml,0.6730388773867034,Cbvery Volumising Dry Shampoo 250ml,210
1287,2187,Cbv Co Volume Bot 235ml,0.6682769726247987,Cbvery Volumising Dry Shampoo 250 ml,700
1288,2188,Cbv Co Volume Bot 235ml,0.6979018660604338,Cbvery Translucent Dry Shampoo 250ml,211
1289,2188,Cbv Co Volume Bot 235ml,0.6822909866388128,Cbvery Silky Smooth Conditioner 500ml,169
1290,2188,Cbv Co Volume Bot 235ml,0.6730388773867034,Cbvery Volumising Dry Shampoo 250ml,210
1291,2188,Cbv Co Volume Bot 235ml,0.6682769726247987,Cbvery Volumising Dry Shampoo 250 ml,700
1292,2191,Fiur Gum Styling Jar 75ml,0.840929219600726,Fiur 3D Volumiser Spray 150ml,97
1293,2191,Fiur Gum Styling Jar 75ml,0.8401091617933724,Fiur Men Moulding Clay 75ml,342
1294,2191,Fiur Gum Styling Jar 75ml,0.8383965141612202,Fiur Texturising Fibre 75ml,341
1295,2191,Fiur Gum Styling Jar 75ml,0.6992592592592591,Fiur Men Mattifying Putty 75ml,347
1296,2195,Oddaced Gel Spray Natural 150ml,0.8868561545980901,Oddaced Tousled Style Spray 150ml,219
1297,2195,Oddaced Gel Spray Natural 150ml,0.8679127134724858,Oddaced Gel Wax 75ml,202
1298,2195,Oddaced Gel Spray Natural 150ml,0.8626137303556659,Oddaced Freeze Hold Styling Spray 150ml,198
1299,2195,Oddaced Gel Spray Natural 150ml,0.8586265884652982,Oddaced Firm Hold Gel Spray 200ml,110
1300,2197,Oddaced Dry Shampoo Refresh Me Quick 250ml,0.9025974025974026,Oddaced Refresh Dry Shampoo 250ml,611
1301,2197,Oddaced Dry Shampoo Refresh Me Quick 250ml,0.8708020050125314,Oddaced Give Me Moisture Shampoo 250ml,188
1302,2197,Oddaced Dry Shampoo Refresh Me Quick 250ml,0.8591640391300833,Oddaced Nourish My Shine Shampoo 250ml,220
1303,2197,Oddaced Dry Shampoo Refresh Me Quick 250ml,0.8305627705627705,Oddaced Firm Hold Gel Spray 200ml,110
